,resale_price,floor_area_sqm,Remaining_lease,Dist_nearest_station,Dist_nearest_primary_school,Dist_nearest_GHawker,Dist_CBD,flat_type_category,storey_category
4296,508000.0,128.0,73,0.6876508,0.5241016,1.537182,13.89769,flat_type_5.ROOM,storey_range_04.TO.06
4297,533000.0,84.0,65,0.5869194,0.2288047,0.7720125,6.920917,flat_type_4.ROOM,storey_range_10.TO.12
4298,238000.0,67.0,49,1.213678,0.8426781,0.3010358,15.17393,flat_type_3.ROOM,storey_range_07.TO.09
4299,350000.0,84.0,65,0.9257548,0.08554395,1.812655,15.18893,flat_type_4.ROOM,storey_range_07.TO.09
4300,320000.0,64.0,66,0.2967752,0.4225376,2.485393,14.04713,flat_type_3.ROOM,storey_range_04.TO.06
4301,580000.0,112.0,95,0.4761487,0.5706968,3.684038,15.49564,flat_type_5.ROOM,storey_range_13.TO.15
4302,490000.0,93.0,94,0.1005501,0.1970911,5.759552,14.92008,flat_type_4.ROOM,storey_range_07.TO.09
4303,427000.0,122.0,77,0.1108339,0.3715772,4.14096,13.27875,flat_type_5.ROOM,storey_range_04.TO.06
4304,440000.0,104.0,74,1.719004,0.284081,3.807904,13.97592,flat_type_4.ROOM,storey_range_04.TO.06
4305,410000.0,110.0,82,0.2192956,0.1135935,4.972712,14.08209,flat_type_5.ROOM,storey_range_01.TO.03
4306,436000.0,93.0,92,0.3416476,0.3581427,3.553405,12.63892,flat_type_4.ROOM,storey_range_13.TO.15
4307,408000.0,68.0,93,0.4757397,0.7188814,2.614933,14.24291,flat_type_3.ROOM,storey_range_10.TO.12
4308,362000.0,90.0,77,0.6128398,0.3327849,2.508518,17.52197,flat_type_4.ROOM,storey_range_10.TO.12
4309,628000.0,144.0,71,0.3614631,0.2119304,3.950906,16.08226,flat_type_EXECUTIVE,storey_range_01.TO.03
4310,371000.0,108.0,74,0.4655649,0.3044259,5.968948,17.54763,flat_type_4.ROOM,storey_range_04.TO.06
4311,462888.0,100.0,58,0.6501804,0.5672127,0.3427709,10.48468,flat_type_4.ROOM,storey_range_04.TO.06
4312,338000.0,68.0,94,0.209597,0.3066412,4.696613,13.98723,flat_type_3.ROOM,storey_range_01.TO.03
4313,320000.0,73.0,47,0.3454621,0.5557937,0.1235074,2.5672,flat_type_3.ROOM,storey_range_16.TO.18
4314,290000.0,67.0,63,0.6153348,0.3066892,0.05974579,14.17997,flat_type_3.ROOM,storey_range_04.TO.06
4315,380000.0,92.0,93,1.581356,0.6390551,2.321254,15.32002,flat_type_4.ROOM,storey_range_01.TO.03
4316,440000.0,122.0,75,0.9156992,0.1839873,1.947259,19.02395,flat_type_5.ROOM,storey_range_01.TO.03
4317,338000.0,67.0,57,1.185618,1.316013,0.2590037,9.694028,flat_type_3.ROOM,storey_range_04.TO.06
4318,580000.0,146.0,64,1.479247,1.758258,0.5666897,13.25028,flat_type_EXECUTIVE,storey_range_04.TO.06
4319,545000.0,103.0,65,0.7334604,0.3723825,0.6894827,6.91875,flat_type_4.ROOM,storey_range_04.TO.06
4320,473000.0,103.0,68,0.5721435,0.3225088,3.171804,15.0595,flat_type_4.ROOM,storey_range_10.TO.12
4321,390000.0,67.0,94,0.1384,0.1254368,5.606997,14.72769,flat_type_3.ROOM,storey_range_07.TO.09
4322,540888.0,114.0,82,0.3435795,0.4297959,3.048786,12.03013,flat_type_5.ROOM,storey_range_16.TO.18
4323,980000.0,140.0,61,0.1231676,0.4262655,0.3154257,4.848797,flat_type_5.ROOM,storey_range_07.TO.09
4324,440000.0,104.0,70,1.960334,0.2995475,1.333898,10.31517,flat_type_4.ROOM,storey_range_04.TO.06
4325,370000.0,92.0,86,0.207317,0.4414288,2.115037,18.28578,flat_type_4.ROOM,storey_range_01.TO.03
4326,850000.0,110.0,84,0.7030111,0.6375275,0.3435205,9.006284,flat_type_5.ROOM,storey_range_25.TO.27
4327,765000.0,144.0,76,0.6135645,0.5920225,0.8673641,13.38655,flat_type_EXECUTIVE,storey_range_07.TO.09
4328,310000.0,68.0,59,0.9041885,0.5569635,0.3001091,10.12961,flat_type_3.ROOM,storey_range_07.TO.09
4329,270000.0,60.0,45,0.3444626,0.6222849,0.203846,6.252078,flat_type_3.ROOM,storey_range_10.TO.12
4330,250000.0,66.0,52,0.7606126,0.2741391,0.1815601,4.447374,flat_type_3.ROOM,storey_range_10.TO.12
4331,580000.0,130.0,81,0.32591,0.3128822,4.686119,13.84058,flat_type_EXECUTIVE,storey_range_07.TO.09
4332,540000.0,131.0,79,0.1487365,0.5289785,2.677067,17.12539,flat_type_EXECUTIVE,storey_range_01.TO.03
4333,718888.0,90.0,84,0.3184663,0.2665382,0.5938596,4.898285,flat_type_4.ROOM,storey_range_07.TO.09
4334,735000.0,102.0,76,0.6734469,0.1278965,0.9723895,7.998324,flat_type_4.ROOM,storey_range_28.TO.30
4335,525000.0,60.0,86,0.1525621,0.1942368,0.1509304,6.134463,flat_type_3.ROOM,storey_range_10.TO.12
4336,883888.0,122.0,63,0.6245646,0.4531513,0.3316327,2.737764,flat_type_5.ROOM,storey_range_22.TO.24
4337,690000.0,123.0,77,0.7593896,0.5448106,0.8546779,13.37589,flat_type_5.ROOM,storey_range_16.TO.18
4338,305000.0,60.0,61,0.5516942,0.1353557,1.069139,13.44847,flat_type_3.ROOM,storey_range_07.TO.09
4339,418000.0,93.0,94,0.2928936,0.1653032,3.803706,12.84436,flat_type_4.ROOM,storey_range_04.TO.06
4340,310000.0,84.0,63,0.5766078,0.1256917,0.5942854,15.97466,flat_type_4.ROOM,storey_range_04.TO.06
4341,339888.0,82.0,55,0.6561077,0.2504519,0.2723554,10.83029,flat_type_3.ROOM,storey_range_10.TO.12
4342,395000.0,100.0,77,0.2651917,0.4954467,3.044451,12.19087,flat_type_4.ROOM,storey_range_04.TO.06
4343,470000.0,84.0,64,0.6128231,0.4270284,0.402486,4.429312,flat_type_4.ROOM,storey_range_07.TO.09
4344,425200.0,102.0,75,1.236562,0.1977068,2.173288,11.03603,flat_type_4.ROOM,storey_range_10.TO.12
4345,790000.0,94.0,89,0.6823739,0.5165734,0.9174706,4.52173,flat_type_4.ROOM,storey_range_22.TO.24
4346,418000.0,102.0,77,0.220123,0.3621017,3.213743,12.37308,flat_type_4.ROOM,storey_range_13.TO.15
4347,418888.0,92.0,57,0.5363851,0.3778702,0.4759301,9.917329,flat_type_4.ROOM,storey_range_04.TO.06
4348,295000.0,60.0,63,0.8074302,0.7358819,0.6601122,18.906,flat_type_3.ROOM,storey_range_10.TO.12
4349,360888.0,110.0,73,0.4795123,0.4338673,1.925158,18.41975,flat_type_4.ROOM,storey_range_01.TO.03
4350,355000.0,85.0,81,0.9390429,0.2556028,3.109277,19.52834,flat_type_4.ROOM,storey_range_01.TO.03
4351,362000.0,96.0,62,0.6122804,0.1941148,0.2826917,16.2752,flat_type_4.ROOM,storey_range_01.TO.03
4352,430000.0,110.0,81,0.1293167,0.1662965,4.791163,13.93736,flat_type_5.ROOM,storey_range_01.TO.03
4353,335000.0,67.0,61,0.9955394,0.2868962,0.6321097,13.61994,flat_type_3.ROOM,storey_range_01.TO.03
4354,830000.0,95.0,89,0.5073433,0.1485943,0.2419835,1.47722,flat_type_4.ROOM,storey_range_04.TO.06
4355,680000.0,145.0,66,0.2366621,0.2280418,3.879954,13.3686,flat_type_EXECUTIVE,storey_range_13.TO.15
4356,615000.0,113.0,93,0.5265121,0.7386789,2.573058,14.18561,flat_type_5.ROOM,storey_range_01.TO.03
4357,695000.0,132.0,65,0.1293518,0.6802398,1.732843,14.07311,flat_type_MULTI.GENERATION,storey_range_10.TO.12
4358,555000.0,130.0,81,0.2621645,0.2982495,4.754975,13.91192,flat_type_EXECUTIVE,storey_range_04.TO.06
4359,640000.0,91.0,80,0.3066388,0.1465861,0.4442248,9.760302,flat_type_4.ROOM,storey_range_10.TO.12
4360,425000.0,93.0,95,0.3149576,0.1382211,4.689634,13.81289,flat_type_4.ROOM,storey_range_01.TO.03
4361,588000.0,126.0,70,0.4367448,0.391643,1.647117,10.74382,flat_type_5.ROOM,storey_range_13.TO.15
4362,315000.0,73.0,62,0.4107249,0.1262538,0.6755902,12.14965,flat_type_3.ROOM,storey_range_04.TO.06
4363,485000.0,122.0,67,0.3492136,0.4150421,4.383498,15.40116,flat_type_5.ROOM,storey_range_04.TO.06
4364,498000.0,92.0,91,1.105765,1.43989,0.5203477,13.21195,flat_type_4.ROOM,storey_range_31.TO.33
4365,545000.0,122.0,66,0.3228646,0.6406883,1.258331,13.39815,flat_type_5.ROOM,storey_range_01.TO.03
4366,770000.0,146.0,66,1.01527,0.3786654,1.364767,12.18712,flat_type_EXECUTIVE,storey_range_07.TO.09
4367,393000.0,96.0,79,0.4192351,0.123652,2.462094,18.82279,flat_type_4.ROOM,storey_range_04.TO.06
4368,525333.0,124.0,71,0.7701111,0.3407478,2.008547,14.09812,flat_type_5.ROOM,storey_range_13.TO.15
4369,295000.0,67.0,63,0.6269888,0.5088637,0.9091406,10.0724,flat_type_3.ROOM,storey_range_04.TO.06
4370,365000.0,74.0,63,0.4310771,0.3014475,1.596858,13.81742,flat_type_3.ROOM,storey_range_10.TO.12
4371,388000.0,91.0,60,0.8055024,0.3109783,0.5885284,13.65236,flat_type_4.ROOM,storey_range_04.TO.06
4372,265000.0,65.0,52,0.874147,0.7572654,0.4413546,19.18304,flat_type_3.ROOM,storey_range_07.TO.09
4373,308000.0,67.0,55,0.9140146,0.2953393,0.2895451,9.504888,flat_type_3.ROOM,storey_range_07.TO.09
4374,330000.0,68.0,59,0.6975771,0.609504,0.3284308,10.33991,flat_type_3.ROOM,storey_range_10.TO.12
4375,688000.0,112.0,94,0.07783277,0.1277923,5.617867,14.73251,flat_type_5.ROOM,storey_range_10.TO.12
4376,448000.0,94.0,63,0.6417914,0.5778304,1.042669,8.368656,flat_type_4.ROOM,storey_range_10.TO.12
4377,515000.0,103.0,70,0.7820353,0.4073551,0.7029436,8.210718,flat_type_4.ROOM,storey_range_04.TO.06
4378,520000.0,110.0,79,0.419345,0.3359912,1.450307,17.52032,flat_type_5.ROOM,storey_range_04.TO.06
4379,750000.0,95.0,78,0.164241,0.7493168,0.1932227,4.315886,flat_type_4.ROOM,storey_range_07.TO.09
4380,395000.0,101.0,75,0.4254843,0.3354482,0.672284,15.85697,flat_type_4.ROOM,storey_range_04.TO.06
4381,330000.0,90.0,80,0.9706729,0.4854982,0.5737614,17.39235,flat_type_4.ROOM,storey_range_01.TO.03
4382,548000.0,134.0,74,0.3156822,0.2787309,5.881604,17.34599,flat_type_5.ROOM,storey_range_07.TO.09
4383,450000.0,104.0,65,0.6213961,0.3194153,2.186646,14.48198,flat_type_4.ROOM,storey_range_10.TO.12
4384,528000.0,93.0,95,1.385546,0.4201177,1.840205,11.9719,flat_type_4.ROOM,storey_range_04.TO.06
4385,500000.0,135.0,63,1.059386,0.4460363,0.7136666,15.40302,flat_type_5.ROOM,storey_range_04.TO.06
4386,670000.0,97.0,88,0.5070245,0.4162237,0.2158829,10.27702,flat_type_4.ROOM,storey_range_04.TO.06
4387,430000.0,110.0,81,0.2062963,0.1994019,5.002996,14.12853,flat_type_5.ROOM,storey_range_01.TO.03
4388,860000.0,110.0,86,0.433884,0.2243618,0.346489,2.951441,flat_type_5.ROOM,storey_range_04.TO.06
4389,670000.0,147.0,74,0.7784083,0.1302568,1.929536,14.29571,flat_type_EXECUTIVE,storey_range_01.TO.03
4390,452000.0,126.0,80,1.612545,0.4990125,1.355032,18.12978,flat_type_EXECUTIVE,storey_range_13.TO.15
4391,460000.0,67.0,92,1.847352,1.344807,0.7951919,14.9397,flat_type_3.ROOM,storey_range_16.TO.18
4392,308888.0,67.0,56,0.7328332,0.5312586,0.3630646,9.664899,flat_type_3.ROOM,storey_range_10.TO.12
4393,523000.0,110.0,79,0.3002443,0.6045825,1.330649,17.23923,flat_type_5.ROOM,storey_range_07.TO.09
4394,365000.0,68.0,90,0.2484111,0.1346661,3.068112,12.26172,flat_type_3.ROOM,storey_range_10.TO.12
4395,230000.0,56.0,45,0.287939,0.6860924,0.1578388,6.192024,flat_type_3.ROOM,storey_range_01.TO.03
4396,485000.0,93.0,94,0.3592631,0.6777127,3.118792,12.05058,flat_type_4.ROOM,storey_range_13.TO.15
4397,378000.0,95.0,81,1.29814,0.2966317,1.008756,17.81789,flat_type_4.ROOM,storey_range_16.TO.18
4398,305000.0,67.0,62,1.156189,0.5533262,0.2936568,8.758316,flat_type_3.ROOM,storey_range_04.TO.06
4399,430000.0,110.0,81,0.1247501,0.3408405,5.035646,14.17632,flat_type_5.ROOM,storey_range_04.TO.06
4400,450000.0,105.0,63,0.196809,0.5255588,1.459978,13.83701,flat_type_4.ROOM,storey_range_04.TO.06
4401,425000.0,110.0,81,0.1760246,0.2944405,4.744285,13.85046,flat_type_5.ROOM,storey_range_04.TO.06
4402,402300.0,104.0,71,0.3125674,0.4168311,4.352138,16.2152,flat_type_4.ROOM,storey_range_04.TO.06
4403,485000.0,122.0,63,0.6071267,0.1520969,1.210292,16.5459,flat_type_5.ROOM,storey_range_10.TO.12
4404,305000.0,67.0,55,1.090817,0.3912432,0.1588948,9.164247,flat_type_3.ROOM,storey_range_04.TO.06
4405,340000.0,67.0,61,0.7687058,0.3940681,0.3528947,16.69947,flat_type_3.ROOM,storey_range_10.TO.12
4406,542888.0,112.0,94,1.255782,0.4671804,2.234534,14.97423,flat_type_5.ROOM,storey_range_07.TO.09
4407,765000.0,154.0,73,0.7813986,0.32022,1.091278,12.20775,flat_type_EXECUTIVE,storey_range_01.TO.03
4408,620000.0,68.0,95,0.6707379,0.2191558,0.4268876,4.619889,flat_type_3.ROOM,storey_range_25.TO.27
4409,405000.0,90.0,85,0.2341586,0.1908609,5.195341,14.35963,flat_type_4.ROOM,storey_range_04.TO.06
4410,630000.0,149.0,63,0.7189245,0.4660819,0.3936396,15.32419,flat_type_EXECUTIVE,storey_range_01.TO.03
4411,420000.0,81.0,54,0.6037915,0.3770786,0.4929275,4.478865,flat_type_4.ROOM,storey_range_04.TO.06
4412,785000.0,105.0,92,0.3835918,0.1221983,0.6691267,9.657748,flat_type_5.ROOM,storey_range_04.TO.06
4413,630000.0,109.0,61,0.1388929,0.4511581,0.2208983,4.206853,flat_type_4.ROOM,storey_range_07.TO.09
4414,490000.0,92.0,95,0.4723358,0.4694712,3.710623,15.59562,flat_type_4.ROOM,storey_range_10.TO.12
4415,630000.0,113.0,93,0.2094919,0.3391682,3.397435,12.39491,flat_type_5.ROOM,storey_range_25.TO.27
4416,325000.0,84.0,66,1.56051,0.1897974,2.311088,15.78056,flat_type_4.ROOM,storey_range_07.TO.09
4417,290000.0,73.0,68,0.1868567,0.1301988,1.125912,18.68923,flat_type_3.ROOM,storey_range_07.TO.09
4418,330000.0,106.0,63,0.9980035,0.6577515,0.8367635,15.87023,flat_type_4.ROOM,storey_range_04.TO.06
4419,420000.0,110.0,79,0.1282341,0.09311929,3.461388,12.41041,flat_type_5.ROOM,storey_range_01.TO.03
4420,755000.0,91.0,87,0.2300791,0.308239,0.4451034,5.620359,flat_type_4.ROOM,storey_range_16.TO.18
4421,750000.0,93.0,94,0.3668608,0.8511663,0.2448019,6.505208,flat_type_4.ROOM,storey_range_07.TO.09
4422,460000.0,96.0,64,0.1695918,0.5967599,1.529807,13.90917,flat_type_4.ROOM,storey_range_10.TO.12
4423,715000.0,112.0,93,0.2556977,0.1993857,2.97423,12.09806,flat_type_5.ROOM,storey_range_13.TO.15
4424,410000.0,92.0,55,0.7047815,0.5722567,0.4406865,9.27795,flat_type_4.ROOM,storey_range_07.TO.09
4425,488000.0,133.0,62,0.6442599,0.3374444,1.174363,13.52551,flat_type_5.ROOM,storey_range_01.TO.03
4426,590000.0,92.0,91,0.8703035,0.1974761,1.617064,15.99288,flat_type_4.ROOM,storey_range_10.TO.12
4427,527000.0,92.0,93,0.2820567,0.2642458,3.020765,12.15193,flat_type_4.ROOM,storey_range_04.TO.06
4428,580000.0,60.0,87,0.4315067,0.2200188,0.3184809,2.919,flat_type_3.ROOM,storey_range_16.TO.18
4429,655000.0,148.0,62,0.7478009,0.2292811,0.9211159,14.09552,flat_type_EXECUTIVE,storey_range_10.TO.12
4430,822888.0,189.0,72,0.6186894,0.1485167,1.615228,18.03589,flat_type_EXECUTIVE,storey_range_07.TO.09
4431,720000.0,123.0,78,0.6352343,0.5328543,0.8016819,13.4519,flat_type_5.ROOM,storey_range_19.TO.21
4432,408000.0,93.0,93,0.5087647,0.7177357,4.219004,13.28784,flat_type_4.ROOM,storey_range_16.TO.18
4433,415000.0,90.0,78,0.0533309,0.2692023,3.887565,13.01329,flat_type_4.ROOM,storey_range_16.TO.18
4434,636000.0,121.0,76,0.8803954,0.4917802,0.8260105,13.41201,flat_type_5.ROOM,storey_range_13.TO.15
4435,703000.0,113.0,94,0.06244643,0.2863328,5.765798,14.92655,flat_type_5.ROOM,storey_range_10.TO.12
4436,625000.0,110.0,94,0.09985937,0.2121455,5.723284,14.80577,flat_type_5.ROOM,storey_range_16.TO.18
4437,440000.0,92.0,93,1.053745,0.4857567,1.75313,16.36378,flat_type_4.ROOM,storey_range_04.TO.06
4438,270000.0,67.0,57,0.8088648,0.2624719,0.2892437,11.32286,flat_type_3.ROOM,storey_range_07.TO.09
4439,708000.0,141.0,75,0.9896943,0.191366,2.09212,12.4253,flat_type_EXECUTIVE,storey_range_16.TO.18
4440,540000.0,129.0,78,0.5983048,0.3702605,2.213543,17.68886,flat_type_5.ROOM,storey_range_07.TO.09
4441,806000.0,146.0,65,0.5452869,0.4845129,0.4286267,5.428735,flat_type_EXECUTIVE,storey_range_07.TO.09
4442,615000.0,139.0,76,0.2872403,0.7509466,0.9445975,17.40283,flat_type_EXECUTIVE,storey_range_07.TO.09
4443,361000.0,104.0,65,1.078547,0.1405227,1.464103,17.32574,flat_type_4.ROOM,storey_range_01.TO.03
4444,410000.0,110.0,80,0.7214127,0.127806,5.568209,17.66448,flat_type_5.ROOM,storey_range_10.TO.12
4445,520000.0,123.0,77,0.4144045,0.2000106,3.467742,12.63098,flat_type_5.ROOM,storey_range_13.TO.15
4446,420000.0,93.0,82,0.4666468,0.3370455,5.403875,15.22643,flat_type_4.ROOM,storey_range_10.TO.12
4447,370000.0,85.0,80,0.4039667,0.192286,3.509398,12.57954,flat_type_4.ROOM,storey_range_04.TO.06
4448,630000.0,85.0,84,0.2530703,0.4915454,0.3319614,6.897674,flat_type_4.ROOM,storey_range_01.TO.03
4449,490000.0,120.0,76,0.2229373,0.07847481,5.311613,14.66622,flat_type_5.ROOM,storey_range_07.TO.09
4450,273000.0,59.0,53,0.9097961,0.40329,0.9158835,9.918758,flat_type_3.ROOM,storey_range_13.TO.15
4451,352000.0,101.0,76,0.3450607,0.1483713,5.097631,14.51491,flat_type_4.ROOM,storey_range_01.TO.03
4452,790000.0,154.0,66,1.086651,0.2463703,1.479345,12.24418,flat_type_EXECUTIVE,storey_range_01.TO.03
4453,295000.0,73.0,62,0.9661643,0.3496079,0.4943973,14.0163,flat_type_3.ROOM,storey_range_07.TO.09
4454,460000.0,92.0,93,1.313257,0.5638197,1.985008,16.49312,flat_type_4.ROOM,storey_range_10.TO.12
4455,635000.0,146.0,64,0.1956459,0.3905722,2.126403,13.77947,flat_type_EXECUTIVE,storey_range_07.TO.09
4456,483000.0,92.0,83,0.4642451,0.3740467,2.690722,14.06834,flat_type_4.ROOM,storey_range_25.TO.27
4457,315000.0,76.0,55,0.5101456,0.5872388,0.1117642,4.746685,flat_type_3.ROOM,storey_range_13.TO.15
4458,370000.0,94.0,75,0.8652555,0.3269345,2.480897,19.1117,flat_type_4.ROOM,storey_range_04.TO.06
4459,530000.0,87.0,80,0.4814861,0.3435608,0.3013363,2.626517,flat_type_4.ROOM,storey_range_01.TO.03
4460,568000.0,92.0,94,0.2712272,0.2415514,5.647065,14.77932,flat_type_4.ROOM,storey_range_07.TO.09
4461,460000.0,92.0,90,0.1988825,0.2094039,5.571466,14.73233,flat_type_4.ROOM,storey_range_13.TO.15
4462,585000.0,86.0,80,0.4580705,0.5597253,0.3570244,9.854059,flat_type_4.ROOM,storey_range_01.TO.03
4463,260000.0,74.0,62,0.9406507,0.2271814,0.5689244,14.08878,flat_type_3.ROOM,storey_range_01.TO.03
4464,750000.0,124.0,57,0.7389597,0.5253331,0.901933,2.078932,flat_type_5.ROOM,storey_range_16.TO.18
4465,715000.0,153.0,71,0.5191596,0.5190328,1.568022,13.95067,flat_type_EXECUTIVE,storey_range_10.TO.12
4466,658000.0,125.0,67,0.3218385,0.7861622,0.8672752,7.959617,flat_type_5.ROOM,storey_range_01.TO.03
4467,575000.0,137.0,71,0.7747806,0.1571004,1.86305,13.91534,flat_type_5.ROOM,storey_range_04.TO.06
4468,350000.0,96.0,60,0.8373597,0.5194812,0.1555478,8.746543,flat_type_4.ROOM,storey_range_07.TO.09
4469,569000.0,93.0,93,0.4247682,0.649286,2.67707,14.27009,flat_type_4.ROOM,storey_range_13.TO.15
4470,518000.0,126.0,72,0.9990474,0.2608044,2.596334,14.88359,flat_type_5.ROOM,storey_range_07.TO.09
4471,400000.0,111.0,80,1.674579,0.4151137,1.310181,18.04414,flat_type_5.ROOM,storey_range_01.TO.03
4472,290500.0,67.0,60,0.4902055,0.1881018,0.3637792,16.43714,flat_type_3.ROOM,storey_range_04.TO.06
4473,273888.0,59.0,52,0.1916958,0.5845863,0.1465554,4.774015,flat_type_3.ROOM,storey_range_04.TO.06
4474,538000.0,103.0,64,0.6498879,0.4587329,1.501399,13.31893,flat_type_4.ROOM,storey_range_07.TO.09
4475,306000.0,74.0,56,1.407661,0.1407052,0.435604,10.05524,flat_type_3.ROOM,storey_range_04.TO.06
4476,382000.0,95.0,82,0.4437862,0.1735064,2.805528,11.85196,flat_type_4.ROOM,storey_range_01.TO.03
4477,460000.0,110.0,80,0.3622699,0.2008468,3.464499,12.4877,flat_type_5.ROOM,storey_range_01.TO.03
4478,306000.0,73.0,66,0.1702761,0.3006297,4.280319,13.70917,flat_type_3.ROOM,storey_range_07.TO.09
4479,730000.0,92.0,80,0.4814861,0.3435608,0.3013363,2.626517,flat_type_4.ROOM,storey_range_19.TO.21
4480,710000.0,148.0,63,0.5577631,0.2881754,0.3309563,12.37221,flat_type_EXECUTIVE,storey_range_04.TO.06
4481,335000.0,73.0,62,0.4769398,0.6079835,1.274599,13.88701,flat_type_3.ROOM,storey_range_04.TO.06
4482,518000.0,93.0,95,1.385546,0.4201177,1.840205,11.9719,flat_type_4.ROOM,storey_range_01.TO.03
4483,390000.0,68.0,94,0.03965805,0.1130442,4.07093,13.04894,flat_type_3.ROOM,storey_range_16.TO.18
4484,485000.0,130.0,80,0.4342655,0.3614463,5.347206,14.37044,flat_type_EXECUTIVE,storey_range_07.TO.09
4485,378000.0,106.0,74,0.5294472,0.5086008,1.810749,18.084,flat_type_4.ROOM,storey_range_10.TO.12
4486,620000.0,85.0,79,0.4085059,0.2875739,0.273801,5.775594,flat_type_4.ROOM,storey_range_13.TO.15
4487,525000.0,122.0,66,0.486408,0.6233119,2.120896,14.44815,flat_type_5.ROOM,storey_range_04.TO.06
4488,405000.0,90.0,80,0.1668307,0.1956209,3.518183,12.4302,flat_type_4.ROOM,storey_range_04.TO.06
4489,370000.0,93.0,63,0.6886556,0.411021,0.8478135,10.00223,flat_type_4.ROOM,storey_range_01.TO.03
4490,640000.0,112.0,94,0.3236453,0.337997,5.957193,15.09759,flat_type_5.ROOM,storey_range_04.TO.06
4491,320888.0,82.0,57,0.6639742,0.5591811,0.3230104,10.02997,flat_type_3.ROOM,storey_range_04.TO.06
4492,825000.0,110.0,80,0.5600172,0.3923702,0.1888623,2.702131,flat_type_5.ROOM,storey_range_22.TO.24
4493,690000.0,83.0,94,0.4869602,0.2943668,0.8562192,4.755307,flat_type_4.ROOM,storey_range_04.TO.06
4494,620000.0,117.0,55,0.6590597,0.2284474,0.2243142,4.047321,flat_type_5.ROOM,storey_range_16.TO.18
4495,780000.0,93.0,93,0.1938396,0.4491561,0.182443,6.406743,flat_type_4.ROOM,storey_range_07.TO.09
4496,868000.0,149.0,63,0.6172886,0.2132081,0.7762472,10.57115,flat_type_EXECUTIVE,storey_range_07.TO.09
4497,400000.0,92.0,82,0.5336033,0.2195099,2.692131,11.80363,flat_type_4.ROOM,storey_range_04.TO.06
4498,395000.0,91.0,59,0.2778336,0.5806408,0.1932979,9.015896,flat_type_4.ROOM,storey_range_07.TO.09
4499,452800.0,98.0,56,0.562311,0.8534763,1.441165,7.796377,flat_type_4.ROOM,storey_range_04.TO.06
4500,430000.0,93.0,93,0.5056234,0.1241715,4.821802,13.95551,flat_type_4.ROOM,storey_range_04.TO.06
4501,935000.0,140.0,61,0.1231676,0.4262655,0.3154257,4.848797,flat_type_5.ROOM,storey_range_10.TO.12
4502,366000.0,91.0,78,0.1981231,0.2170347,4.413045,13.55871,flat_type_4.ROOM,storey_range_01.TO.03
4503,500000.0,92.0,94,1.313581,1.581383,0.5899759,13.30556,flat_type_4.ROOM,storey_range_25.TO.27
4504,460000.0,92.0,93,1.096243,0.6097843,1.760892,16.48687,flat_type_4.ROOM,storey_range_10.TO.12
4505,456000.0,93.0,94,0.1785206,0.4408406,5.15445,14.23884,flat_type_4.ROOM,storey_range_04.TO.06
4506,753888.0,83.0,94,0.3930308,0.1956705,0.7609985,4.855868,flat_type_4.ROOM,storey_range_07.TO.09
4507,1030000.0,114.0,93,0.1975134,0.3500161,0.0673524,6.322433,flat_type_5.ROOM,storey_range_13.TO.15
4508,810000.0,93.0,91,0.6475877,0.5603306,0.4534352,2.416491,flat_type_4.ROOM,storey_range_37.TO.39
4509,580000.0,128.0,81,0.2144764,0.2849992,3.531081,12.41346,flat_type_EXECUTIVE,storey_range_10.TO.12
4510,435000.0,103.0,62,0.6046797,0.136349,0.9718467,13.34336,flat_type_4.ROOM,storey_range_10.TO.12
4511,610000.0,93.0,83,0.3549816,0.4858646,0.1387055,4.575305,flat_type_4.ROOM,storey_range_01.TO.03
4512,400888.0,109.0,73,1.158666,0.3232066,2.768698,15.12177,flat_type_4.ROOM,storey_range_04.TO.06
4513,450000.0,103.0,62,0.2948341,0.1527986,0.3749035,16.12847,flat_type_4.ROOM,storey_range_10.TO.12
4514,720000.0,146.0,73,0.2619667,0.2364899,3.209621,14.62436,flat_type_EXECUTIVE,storey_range_01.TO.03
4515,420000.0,103.0,67,1.097307,0.4420393,2.81811,14.97352,flat_type_4.ROOM,storey_range_07.TO.09
4516,530000.0,139.0,62,1.182749,0.8007139,0.731305,16.31293,flat_type_5.ROOM,storey_range_04.TO.06
4517,330000.0,67.0,62,0.3787497,0.2025207,0.4121815,9.838193,flat_type_3.ROOM,storey_range_10.TO.12
4518,333000.0,74.0,62,0.4198665,0.112463,0.2413745,16.25347,flat_type_3.ROOM,storey_range_04.TO.06
4519,760000.0,90.0,84,0.3322609,0.2323981,0.6499854,4.867613,flat_type_4.ROOM,storey_range_07.TO.09
4520,570000.0,113.0,94,0.3561535,0.1429947,4.67645,14.07963,flat_type_5.ROOM,storey_range_13.TO.15
4521,243000.0,65.0,55,0.9554017,0.5490091,0.2873891,16.90601,flat_type_3.ROOM,storey_range_04.TO.06
4522,650000.0,145.0,74,0.3840615,0.2131301,1.645026,18.22307,flat_type_EXECUTIVE,storey_range_10.TO.12
4523,339000.0,84.0,64,0.527575,0.2901508,1.930584,13.52985,flat_type_4.ROOM,storey_range_01.TO.03
4524,450000.0,97.0,55,0.5951244,0.6434119,0.4365857,9.185595,flat_type_4.ROOM,storey_range_04.TO.06
4525,468000.0,87.0,91,1.187479,1.550067,0.4123067,13.12629,flat_type_4.ROOM,storey_range_25.TO.27
